gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2842656678	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/177299292	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Hallwang		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.846924	13.11345	25.0						2019-07-31T00:00:00	31	7	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.177299292				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:55.149Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842550532	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/182029856	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.715129	13.101702	25.0						2019-11-08T00:00:00	8	11	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.182029856				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:04.472Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842458877	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168465541	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.771629	13.092579	25.0						2019-03-10T00:00:00	10	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168465541				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:13.584Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842418675	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/180810568	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.752987	13.138922	25.0						2019-09-29T00:00:00	29	9	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.180810568				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:16.815Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842415379	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/174145025	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Großgmain		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.719887	12.921705	25.0						2019-06-10T00:00:00	10	6	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.174145025				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:16.410Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842392844	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/181281006	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Seeham		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.95631	13.063415	25.0						2019-10-19T00:00:00	19	10	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.181281006				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:18.710Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842374035	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171636811	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.754096	13.138981	10.0						2019-04-27T00:00:00	27	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171636811				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:39.128Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842316260	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/180078869	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802151	13.051052	25.0						2019-09-24T00:00:00	24	9	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.180078869				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:49.665Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842292636	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172110826	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Plainfeld		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.837258	13.162795	10.0						2019-04-29T00:00:00	29	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172110826				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:51.032Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842207664	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/174676498	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg (Stadt)		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.84103	13.061517	25.0						2019-06-18T00:00:00	18	6	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.174676498				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:00.397Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842200224	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171636744	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.752703	13.14077	10.0						2019-04-27T00:00:00	27	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171636744				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:34.358Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842199814	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171096803	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Obertrum am See		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.93288	13.067122	25.0						2019-04-26T00:00:00	26	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171096803				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:06.324Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842198606	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169263275	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Oberalm		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.711289	13.105929	25.0						2019-03-30T00:00:00	30	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169263275				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:43.617Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842105557	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/178012954	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Gaisberg		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.815498	13.103061	25.0						2019-08-15T00:00:00	15	8	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.178012954				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:46.080Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842090712	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113237	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.715202	13.10194	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113237				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:42.173Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842074759	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172119230	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Hallein		PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.671208	13.096787	25.0						2019-05-12T00:00:00	12	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172119230				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:24.868Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842055535	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113232	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.713627	13.106067	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113232				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:19.420Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842045862	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171096804	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Obertrum am See		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.93288	13.067122	25.0						2019-04-26T00:00:00	26	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171096804				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:58.892Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2842041754	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113228	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.713387	13.106482	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113228				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:26.609Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841923241	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171636974	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.758043	13.134812	10.0						2019-04-27T00:00:00	27	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171636974				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:50.334Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841896678	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/177069570	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Strobl		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.718076	13.416296	25.0						2019-07-06T00:00:00	6	7	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.177069570				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:56.609Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841863603	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113223	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.713032	13.107312	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113223				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:24.846Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841863219	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171636887	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.758043	13.134812	10.0						2019-04-27T00:00:00	27	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171636887				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:17.473Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841843184	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171641620	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Ebenau		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.790821	13.208201	25.0						2019-05-04T00:00:00	4	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171641620				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:26.220Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841827155	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170004693	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.578921	13.144639	10.0						2019-04-10T00:00:00	10	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170004693				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:26.091Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841761415	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170004714	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.582149	13.149524	10.0						2019-04-10T00:00:00	10	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170004714				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:06.756Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841679781	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168462037	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.77792	13.094891	25.0						2019-03-10T00:00:00	10	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168462037				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:39.604Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841640756	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/174468327	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Sankt Gilgen		PRESENT	17	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.799828	13.438386	25.0						2019-06-14T00:00:00	14	6	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.174468327				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:42.285Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841564802	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168059190	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.95	13.1	5000.0						2019-02-22T00:00:00	22	2	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168059190				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:47.376Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841557922	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168660789	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802242	13.050992	25.0						2019-03-07T00:00:00	7	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168660789				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:56.252Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841553571	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171637086	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.769174	13.126469	100.0						2019-04-27T00:00:00	27	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171637086				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:47.372Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841530742	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173373237	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.80201	13.049754	25.0						2019-05-29T00:00:00	29	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.173373237				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:35.487Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841499694	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113219	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.715332	13.102258	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113219				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:35.369Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841499680	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172098578	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.714918	13.102097	25.0						2019-05-12T00:00:00	12	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172098578				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:35.365Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841469828	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168156043	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802252	13.050224	25.0						2019-03-01T00:00:00	1	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168156043				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:21.757Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841426986	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172111763	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Haunsberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.911667	12.976666	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172111763				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:17.096Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
