Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
40772628,A Short History of Europe: From Pericles to Putin,Simon Jenkins,"Jenkins, Simon",,"=""""","=""""",4,3.95,Penguin,Kindle Edition,320,2018,2018,2020/04/05,2019/11/23,,,read,,,,1,,,0,,,,,
6493208,The Immortal Life of Henrietta Lacks,Rebecca Skloot,"Skloot, Rebecca",,"=""1400052173""","=""9781400052172""",0,4.07,Crown Publishing Group,Hardcover,370,2010,2010,,2020/03/31,to-read,to-read (#174),to-read,,,,0,,,0,,,,,
8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,"Hillenbrand, Laura",,"=""1400064163""","=""9781400064168""",0,4.36,Random House,Hardcover,492,2010,2010,,2020/03/31,to-read,to-read (#173),to-read,,,,0,,,0,,,,,
40801157,The Miseducation of Cameron Post,Emily M. Danforth,"Danforth, Emily M.",,"=""""","=""""",0,4.05,Balzer + Bray,Kindle Edition,485,2012,2012,,2020/03/31,to-read,to-read (#172),to-read,,,,0,,,0,,,,,
36336078,"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,"Aciman, André",,"=""1786495252""","=""9781786495259""",0,4.21,Atlantic Books,Paperback,248,2017,2007,,2020/03/31,to-read,to-read (#171),to-read,,,,0,,,0,,,,,
44318414,The Dutch House,Ann Patchett,"Patchett, Ann",,"=""0062963678""","=""9780062963673""",0,4.11,Harper,Hardcover,337,2019,2019,,2020/03/31,to-read,to-read (#170),to-read,,,,0,,,0,,,,,
1168341,Physics of the Impossible,Michio Kaku,"Kaku, Michio",,"=""0385520697""","=""9780385520690""",0,4.07,Doubleday Books,Hardcover,329,2008,2008,,2020/03/31,to-read,to-read (#169),to-read,,,,0,,,0,,,,,
28389305,The Other Einstein,Marie Benedict,"Benedict, Marie",,"=""1492637254""","=""9781492637257""",0,3.79,Sourcebooks Landmark,Hardcover,304,2016,2016,,2020/03/31,to-read,to-read (#168),to-read,,,,0,,,0,,,,,
31409135,The Radium Girls: The Dark Story of America's Shining Women,Kate  Moore,"Moore, Kate",,"=""149264935X""","=""9781492649359""",0,4.13,Sourcebooks,Hardcover,479,2017,2017,,2020/03/31,to-read,to-read (#167),to-read,,,,0,,,0,,,,,
35167685,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character",Richard P. Feynman,"Feynman, Richard P.",,"=""0393355624""","=""9780393355628""",0,4.26,W. W. Norton  Company,Paperback,400,2018,1985,,2020/03/31,to-read,to-read (#166),to-read,,,,0,,,0,,,,,
49494606,El amor en los tiempos del cólera,Gabriel García Márquez,"Márquez, Gabriel García",Luisa Rivera,"=""8439735421""","=""9788439735427""",0,3.92,Literatura Random House,Hardcover,400,2019,1985,,2020/03/31,to-read,to-read (#165),to-read,,,,0,,,0,,,,,
454582,Man Made Language,Dale Spender,"Spender, Dale",,"=""0863584012""","=""9780863584015""",0,4.19,Pandora Press,Paperback,265,1990,1980,,2020/02/29,to-read,to-read (#164),to-read,,,,0,,,0,,,,,
34890015,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,Hans Rosling,"Rosling, Hans","Ola Rosling, Anna Rosling Rönnlund","=""1473637465""","=""9781473637467""",4,4.35,Sceptre,Hardcover,342,2018,2018,2020/02/29,2020/01/17,,,read,,,,1,,,0,,,,,
51764686,No One Is Too Small to Make a Difference,Greta Thunberg,"Thunberg, Greta",,"=""014313356X""","=""9780143133568""",0,3.94,Penguin Books,Paperback,112,2019,2019,,2020/01/17,to-read,to-read (#146),to-read,,,,0,,,0,,,,,
14542991,When the Guns Fell Silent,Edna Iturralde,"Iturralde, Edna",,"=""1889379484""","=""9781889379487""",0,4.50,Wpr Publishing,Paperback,106,2012,2012,,2018/10/06,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
43232971,The Vagina Bible: The Vulva and the Vagina—Separating the Myth from the Medicine,Jennifer Gunter,"Gunter, Jennifer",,"=""0806539313""","=""9780806539317""",0,4.39,Citadel Press,Paperback,420,2019,2019,,2020/02/05,to-read,to-read (#163),to-read,,,,0,,,0,,,,,
39967323,Info We Trust: How to Inspire the World with Data,RJ Andrews,"Andrews, RJ",,"=""1119483891""","=""9781119483892""",0,3.99,Wiley,Hardcover,272,2019,,,2020/01/29,to-read,to-read (#162),to-read,,,,0,,,0,,,,,
25135194,Prisoners of Geography: Ten Maps That Tell You Everything You Need to Know About Global Politics,Tim Marshall,"Marshall, Tim",,"=""1783961414""","=""9781783961412""",4,4.20,Elliott & Thompson,Hardcover,256,2015,2015,2020/01/18,2019/02/23,,,read,,,,1,,,0,,,,,
18813642,Bad Feminist,Roxane Gay,"Gay, Roxane",,"=""0062282719""","=""9780062282712""",0,3.94,Harper Perennial,Paperback,320,2014,2014,,2020/01/17,to-read,to-read (#161),to-read,,,,0,,,0,,,,,
168484,Feminism is for Everybody: Passionate Politics,bell hooks,"hooks, bell",,"=""0896086283""","=""9780896086289""",0,4.12,South End Press,Paperback,123,2000,2000,,2020/01/17,to-read,to-read (#160),to-read,,,,0,,,0,,,,,
18528190,Men Explain Things to Me,Rebecca Solnit,"Solnit, Rebecca",,"=""1608463869""","=""9781608463862""",0,3.87,Haymarket Books,Paperback,130,2014,2014,,2020/01/17,to-read,to-read (#159),to-read,,,,0,,,0,,,,,
34326742,La guerra contra las mujeres,Rita Laura Segato,"Segato, Rita Laura",,"=""""","=""9788494597855""",0,4.36,Traficantes de sueños,Paperback,200,2016,,,2020/01/17,to-read,to-read (#158),to-read,,,,0,,,0,,,,,
39204074,Timefulness: How Thinking Like a Geologist Can Help Save the World,Marcia Bjornerud,"Bjornerud, Marcia",,"=""0691181209""","=""9780691181202""",0,4.09,Princeton University Press,Hardcover,224,2018,2018,,2020/01/17,to-read,to-read (#157),to-read,,,,0,,,0,,,,,
21913812,This Changes Everything: Capitalism vs. The Climate,Naomi Klein,"Klein, Naomi",,"=""1451697384""","=""9781451697384""",0,4.15,Simon  Schuster,Hardcover,576,2014,2014,,2020/01/17,to-read,to-read (#156),to-read,,,,0,,,0,,,,,
17369867,Patas arriba,Maria Fernanda Heredia,"Heredia, Maria Fernanda",,"=""""","=""9789978299197""",0,4.00,Alfaguara Juvenil,Paperback,160,2010,2010,,2020/01/17,to-read,to-read (#155),to-read,,,,0,,,0,,,,,
23158495,La lluvia sabe por qué,Maria Fernanda Heredia,"Heredia, Maria Fernanda",,"=""9875456330""","=""9789875456334""",0,3.91,Editorial Norma,Paperback,240,,2013,,2020/01/17,to-read,to-read (#154),to-read,,,,0,,,0,,,,,
29563938,Leyendas del Ecuador,Édgar Allan García,"García, Édgar Allan",Marco Chamorro,"=""""","=""9789978073780""",0,3.90,Alfaguara Juvenil,Paperback,178,2011,2000,,2020/01/17,to-read,to-read (#153),to-read,,,,0,,,0,,,,,
8099059,Las cruces sobre el agua,Joaquín Gallegos Lara,"Lara, Joaquín Gallegos",,"=""8488615000""","=""9788488615008""",0,3.94,Edym,Hardcover,202,1993,1946,,2020/01/17,to-read,to-read (#152),to-read,,,,0,,,0,,,,,
23566089,Pequeños palacios en el pecho,Luis Borja Corral,"Corral, Luis Borja",,"=""""","=""9789978772164""",0,4.00,Pontificia Universidad Católica del Ecuador,Paperback,217,2014,2014,,2020/01/17,to-read,to-read (#151),to-read,,,,0,,,0,,,,,
32767443,La familia del Dr. Lehman,Sandra Araya,"Araya, Sandra",,"=""""","=""9789942908780""",0,3.63,Campaña de Lectura Eugenio Espejo,Paperback,134,2015,2015,,2020/01/17,to-read,to-read (#150),to-read,,,,0,,,0,,,,,
39072768,Pelea de gallos,María Fernanda Ampuero,"Ampuero, María Fernanda",,"=""""","=""""",0,4.25,Editorial Páginas de Espuma,Kindle Edition,120,2018,2018,,2020/01/17,to-read,to-read (#149),to-read,,,,0,,,0,,,,,
38362811,The Witches Are Coming,Lindy West,"West, Lindy",,"=""0316449881""","=""9780316449885""",0,4.15,Hachette Books,Hardcover,260,2019,2019,,2020/01/17,to-read,to-read (#148),to-read,,,,0,,,0,,,,,
40915206,The Adventures of Alexander Von Humboldt,Andrea Wulf,"Wulf, Andrea",Lillian Melcher,"=""1524747378""","=""9781524747374""",0,4.19,Pantheon Books,Hardcover,272,2019,2019,,2020/01/17,to-read,to-read (#147),to-read,,,,0,,,0,,,,,
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,"=""""","=""""",0,4.20,MTV Books/Pocket Books,Paperback,213,1999,1999,,2020/01/02,to-read,to-read (#145),to-read,,,,0,,,0,,,,,
44065062,Something Deeply Hidden: Quantum Worlds and the Emergence of Spacetime,Sean Carroll,"Carroll, Sean",,"=""1524743011""","=""9781524743017""",0,4.07,Dutton,Hardcover,368,2019,2019,,2019/12/12,to-read,to-read (#144),to-read,,,,0,,,0,,,,,
40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,Patrick Radden Keefe,"Keefe, Patrick Radden",,"=""0385521316""","=""9780385521314""",0,4.42,Doubleday,Hardcover,519,2019,2018,,2019/12/12,to-read,to-read (#143),to-read,,,,0,,,0,,,,,
40538681,Midnight in Chernobyl: The Untold Story of the World's Greatest Nuclear Disaster,Adam Higginbotham,"Higginbotham, Adam",,"=""1501134612""","=""9781501134616""",0,4.38,Simon & Schuster,Hardcover,538,2019,2019,,2019/12/12,to-read,to-read (#142),to-read,,,,0,,,0,,,,,
37570548,The Five: The Untold Lives of the Women Killed by Jack the Ripper,Hallie Rubenhold,"Rubenhold, Hallie",,"=""""","=""""",0,4.11,Houghton Mifflin Harcourt,Hardcover,333,2019,2019,,2019/12/12,to-read,to-read (#141),to-read,,,,0,,,0,,,,,
53412,La autopista del sur y otros cuentos,Julio Cortázar,"Cortázar, Julio",Aurora Bernárdez,"=""014025580X""","=""9780140255805""",0,4.44,Penguin Books,Paperback,400,1996,1966,,2019/12/07,to-read,to-read (#140),to-read,,,,0,,,0,,,,,
815076,A History of Latin America,Benjamin Keen,"Keen, Benjamin",,"=""0618318518""","=""9780618318513""",0,3.77,Houghton Mifflin,Paperback,593,2003,1980,,2019/11/23,to-read,to-read (#139),to-read,,,,0,,,0,,,,,
39391224,Mandíbula,Mónica Ojeda,"Ojeda, Mónica",,"=""""","=""9788415934493""",4,3.87,Candaya,Paperback,288,2018,2018,,2019/02/11,,,read,,,,1,,,0,,,,,
23995249,The Invention of Nature: Alexander von Humboldt's New World,Andrea Wulf,"Wulf, Andrea",,"=""038535066X""","=""9780385350662""",5,4.24,Knopf,Hardcover,473,2015,2015,2019/06/23,2019/02/11,,,read,,,,1,,,0,,,,,
19543,Where the Wild Things Are,Maurice Sendak,"Sendak, Maurice",,"=""0099408392""","=""9780099408390""",0,4.21,Red Fox,Paperback,37,2000,1963,,2019/06/10,to-read,to-read (#138),to-read,,,,0,,,0,,,,,
25270785,La chica del tren,Paula Hawkins,"Hawkins, Paula",Aleix Montoto,"=""8408141473""","=""9788408141471""",4,3.93,Planeta Internacional,Hardcover,496,2015,2015,2017/03/07,2017/03/04,,,read,,,,1,,,0,,,,,
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",0,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2019/05/14,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
37797266,Notes on a Nervous Planet,Matt Haig,"Haig, Matt",,"=""1786892677""","=""9781786892676""",0,4.03,Canongate,Hardcover,310,2018,2018,,2019/04/27,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
25227173,El amante japonés,Isabel Allende,"Allende, Isabel",,"=""8401015723""","=""9788401015724""",0,3.83,Plaza & Janés,Paperback,352,2015,2015,,2019/04/27,to-read,to-read (#135),to-read,,,,0,,,0,,,,,
16282412,The Brotherhood of the Screaming Abyss,Dennis J. McKenna,"McKenna, Dennis J.",,"=""0878396365""","=""9780878396368""",0,4.24,"North Star Press of St. Cloud, Inc.",Paperback,508,2012,2012,,2019/04/27,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
34346848,"The Last Girl: My Story of Captivity, and My Fight Against the Islamic State",Nadia Murad,"Murad, Nadia",,"=""0525493212""","=""9780525493211""",0,4.48,Random House Audio Publishing Group,Audio CD,12,2017,2017,,2019/04/27,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
10464963,The Buddha in the Attic,Julie Otsuka,"Otsuka, Julie",,"=""0307700003""","=""9780307700001""",0,3.64,Knopf,Hardcover,129,2011,2011,,2019/04/27,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
764073,When the Emperor Was Divine,Julie Otsuka,"Otsuka, Julie",,"=""0385721811""","=""9780385721813""",0,3.75,Anchor Books,Paperback,144,2003,2002,,2019/04/27,to-read,to-read (#131),to-read,,,,0,,,0,,,,,
5196764,"The Angel's Game (The Cemetery of Forgotten Books, #2)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""0753826496""","=""9780753826492""",0,3.93,W&N,Paperback,544,2010,2008,,2018/01/12,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
5470,1984,George Orwell,"Orwell, George","Erich Fromm, Regina Silveira, Marcelo Pen, Golo Mann, Irving Howe, Raymond Williams, Thomas Pynchon, Homi K. Bhabha, Martha C. Nussbaum, Bernard Crick, George Packer","=""""","=""""",5,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2018/01/08,,,read,,,,1,,,0,,,,,
42780859,Geocomputation with R,Robin    Lovelace,"Lovelace, Robin","Jakub  Nowosad, Jannes Muenchow","=""1138304514""","=""9781138304512""",5,4.67,CRC Press,Hardcover,353,2019,,,2019/03/04,,,read,,,,1,,,0,,,,,
51299,Letter to a Christian Nation,Sam Harris,"Harris, Sam",,"=""0307265773""","=""9780307265777""",3,4.00,Knopf,Hardcover,96,2006,2006,,2018/07/23,,,read,,,,1,,,0,,,,,
6351885,The 120 Days of Sodom,Marquis de Sade,"Sade, Marquis de",,"=""1604594187""","=""9781604594188""",0,3.11,Wilder Publications,Paperback,376,2008,1785,,2019/02/11,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
38589832,Accessory to War: The Unspoken Alliance Between Astrophysics and the Military,Neil deGrasse Tyson,"Tyson, Neil deGrasse",Avis Lang,"=""0393064441""","=""9780393064445""",0,3.57,W. W. Norton  Company,Hardcover,576,2018,2018,,2019/02/11,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
36407347,"The Future of Humanity: Terraforming Mars, Interstellar Travel, Immortality and Our Destiny Beyond Earth",Michio Kaku,"Kaku, Michio",,"=""0241304849""","=""9780241304846""",0,4.17,Allen Lane,Hardcover,368,2018,2018,,2019/02/11,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
35099718,So You Want to Talk About Race,Ijeoma Oluo,"Oluo, Ijeoma",,"=""1580056776""","=""9781580056779""",0,4.51,Seal Press,Hardcover,248,2018,2018,,2019/02/11,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",0,4.33,Scribner,Hardcover,531,2014,2014,,2019/02/11,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
30321166,La desfiguración Silva,Mónica Ojeda,"Ojeda, Mónica",,"=""""","=""""",0,4.10,Fondo de Cultura,Paperback,,2015,2015,,2019/02/11,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
39987784,El ciclo de las piedras,Mónica Ojeda,"Ojeda, Mónica",,"=""""","=""9789942217158""",0,3.67,Rastro de la Iguana Editores,Paperback,59,2015,2015,,2019/02/11,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
32793599,Nefando,Mónica Ojeda,"Ojeda, Mónica",,"=""""","=""9788415934233""",0,3.88,Candaya,Paperback,208,2016,2016,,2019/02/11,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
42958841,Un suceso extraño,Sandra Araya,"Araya, Sandra",,"=""""","=""9789942353368""",0,4.20,La Caracola Editores,Paperback,117,2018,2018,,2019/02/11,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
40616597,Time Out (Missing collection),Claudia Rowe,"Rowe, Claudia",,"=""""","=""""",4,3.99,Amazon Original Stories,Kindle Edition,49,2018,2018,2019/02/10,2019/02/09,,,read,,,,1,,,0,,,,,
26706264,The Eagle Tree,Ned Hayes,"Hayes, Ned",,"=""""","=""""",4,3.84,Little A,Paperback,262,2016,2016,,2018/09/18,,,read,,,,1,,,0,,,,,
39857893,How to Lie with Maps,Mark Monmonier,"Monmonier, Mark",,"=""""","=""""",0,3.60,University of Chicago Press,Kindle Edition,252,2018,1991,,2018/07/23,to-read,to-read (#77),to-read,,,,0,,,0,,,,,
1040146,Ecuador: Señas Particulares: Ensayo,Jorge Enrique Adoum,"Adoum, Jorge Enrique",,"=""9978403108""","=""9789978403105""",0,4.23,Eskeletra,Hardcover,209,1998,1998,,2018/10/22,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
20312415,Conoce a Simon Bolivar / Get to Know Simon Bolivar,Edna Iturralde,"Iturralde, Edna",,"=""1614353484""","=""9781614353485""",0,4.29,Alfaguara,Hardcover,32,2014,2012,,2018/10/06,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
11830224,Un dia mas y otras historias: Cuentos sobre animales en peligro de extincion,Edna Iturralde,"Iturralde, Edna",Pablo Lara,"=""9978076360""","=""9789978076361""",0,3.92,Alfaguara Infantil,Paperback,128,2011,2011,,2018/10/06,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
20312418,Conoce a Miguel de Cervantes / Get to Know Miguel de Cervantes,Edna Iturralde,"Iturralde, Edna",,"=""1614353522""","=""9781614353522""",0,3.47,Alfaguara,Hardcover,32,2014,2012,,2018/10/06,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
893569,Y Su Corazon Escapo Para Convertirse En Pajaro: Relatos Sobre El Pueblo Negro = And His Heart Escapes to Become a Bird,Edna Iturralde,"Iturralde, Edna",,"=""9978073310""","=""9789978073315""",0,3.73,Alfaguara,Paperback,177,2001,2001,,2018/10/06,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
17792631,El día de ayer,Edna Iturralde,"Iturralde, Edna",,"=""""","=""9789801501411""",0,3.94,Alfaguara,Paperback,181,2012,2007,,2018/10/06,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
2237747,Verde Fue Mi Selva = My Forest Was Green,Edna Iturralde,"Iturralde, Edna",,"=""997807421X""","=""9789978074213""",0,4.02,Alfaguara,Paperback,154,2003,2002,,2018/10/06,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
17829795,Las Islas donde nace la Luna,Edna Iturralde,"Iturralde, Edna",,"=""""","=""9789978542255""",0,4.24,Grupo Editorial Norma,Paperback,247,2007,2007,,2018/10/06,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
25874273,Y surgió en el vuelo de las mariposas (eBook-ePub),Edna Iturralde,"Iturralde, Edna",,"=""""","=""""",0,3.50,EDICIONES SM,Kindle Edition,133,2015,2015,,2018/10/06,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
23435617,La historia de Oswaldo Guayasamín,Edna Iturralde,"Iturralde, Edna",,"=""""","=""""",0,4.33,Alfaguara Juvenil,Paperback,,,2013,,2018/10/06,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
332613,One Flew Over the Cuckoo's Nest,Ken Kesey,"Kesey, Ken",,"=""""","=""""",0,4.19,Signet,Mass Market Paperback,325,1963,1962,,2018/10/05,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",0,3.89,Vintage,Paperback,226,2004,2003,,2018/10/05,to-read,to-read (#108),to-read,,,,0,,,0,,,,,
6957731,"600 Hours of Edward (Edward, #1)",Craig Lancaster,"Lancaster, Craig",,"=""1606390139""","=""9781606390139""",0,4.12,Riverbend Publishing,Paperback,278,2009,2009,,2018/09/18,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
30119,Where the Sidewalk Ends,Shel Silverstein,"Silverstein, Shel",,"=""0060513039""","=""9780060513030""",0,4.30,Harpercollins Childrens Books,Hardcover,176,2002,1974,,2018/09/18,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0517189607""","=""9780517189603""",0,4.13,Children's Classics,Hardcover,331,1998,1910,,2018/09/18,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
1953,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",Richard Maxwell,"=""0141439602""","=""9780141439600""",0,3.85,Penguin Books,Paperback,489,2003,1859,,2018/09/18,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
18114322,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,"=""067001690X""","=""9780670016907""",0,3.98,Viking,Hardcover,479,2014,1939,,2018/09/18,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,"=""""","=""""",0,4.46,Amy Einhorn Books/G.P. Putnam's Sons,Hardcover,451,2009,2009,,2018/09/18,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
18405,Gone with the Wind,Margaret Mitchell,"Mitchell, Margaret",,"=""0446675539""","=""9780446675536""",0,4.30,Warner Books,Mass Market Paperback,1037,1999,1936,,2018/09/18,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
7863274,Graffiti Moon,Cath Crowley,"Crowley, Cath",,"=""0330425781""","=""9780330425780""",0,3.89,Pan Macmillan Australia,Paperback,264,2010,2010,,2018/09/18,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",0,3.89,Penguin,Paperback,331,1995,1955,,2018/09/18,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Alfredo Crespo,"=""0307347974""","=""9780307347978""",0,3.99,DeBolsillo,Mass Market Paperback,175,2004,1953,,2018/09/18,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,"=""0060256656""","=""9780060256654""",0,4.37,HarperCollins Publishers,Hardcover,64,1964,1964,,2018/09/18,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",0,3.69,Penguin Books ,Paperback,182,1999,1954,,2018/09/18,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",0,3.81,Back Bay Books,Paperback,277,2001,1951,,2018/09/18,to-read,to-read (#95),to-read,,,,0,,,0,,,,,
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",0,4.28,Harper Perennial Modern Classics ,Paperback,324,2006,1960,,2018/09/18,to-read,to-read (#94),to-read,,,,0,,,0,,,,,
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.40,Vintage,Paperback,512,2015,2011,,2018/09/18,to-read,to-read (#93),to-read,,,,0,,,0,,,,,
1891345,Huasipungo,Jorge Icaza,"Icaza, Jorge",,"=""""","=""""",0,3.69,Losada,,240,,1934,,2018/09/18,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
29981,The Island of Doctor Moreau,H.G. Wells,"Wells, H.G.",,"=""0553214322""","=""9780553214321""",0,3.73,Bantam Classics,Paperback,153,1994,1896,,2018/09/18,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,"=""0375759239""","=""9780375759239""",0,3.83,Modern Library,Paperback,192,2002,1898,,2018/09/18,to-read,to-read (#90),to-read,,,,0,,,0,,,,,
17184,The Invisible Man,H.G. Wells,"Wells, H.G.",,"=""0451528522""","=""9780451528520""",0,3.64,Signet Classics,Paperback,192,2002,1897,,2018/09/18,to-read,to-read (#89),to-read,,,,0,,,0,,,,,
7625187,La máquina del tiempo,H.G. Wells,"Wells, H.G.",Nellie Manso de Zúñiga,"=""8496246299""","=""9788496246294""",0,3.89,Diario El País,Mass Market Paperback,138,2004,1895,,2018/09/18,to-read,to-read (#88),to-read,,,,0,,,0,,,,,
7147831,Min kamp 1 (Min kamp #1),Karl Ove Knausgård,"Knausgård, Karl Ove",,"=""""","=""9788252574586""",0,4.08,Forlaget okober,Hardcover,435,2009,2009,,2018/09/18,to-read,to-read (#86),to-read,,,,0,,,0,,,,,
38716422,Sea Prayer,Khaled Hosseini,"Hosseini, Khaled",Dan      Williams,"=""0525539093""","=""9780525539094""",0,4.06,Riverhead Books,Hardcover,48,2018,2018,,2018/09/18,to-read,to-read (#85),to-read,,,,0,,,0,,,,,
8518400,The Country of the Blind,H.G. Wells,"Wells, H.G.",,"=""0554240297""","=""9780554240299""",4,3.88,BiblioLife,Hardcover,472,2008,1904,2018/09/18,2018/09/18,,,read,,,,1,,,0,,,,,
18478222,Twelve Years a Slave,Solomon Northup,"Northup, Solomon",,"=""""","=""9780989794800""",4,4.18,Eakin Films & Publishing,ebook,363,2013,1853,2018/09/18,2018/09/09,,,read,,,,1,,,0,,,,,
503215,... y no se lo tragó la tierra ... and the Earth Did Not Devour Him,Tomás Rivera,"Rivera, Tomás",Evangelina Vigil-Pinon,"=""155885083X""","=""9781558850835""",0,3.94,Arte Publico Press,Paperback,152,1992,1971,,2018/09/15,to-read,to-read (#84),to-read,,,,0,,,0,,,,,
30267929,We Were the Lucky Ones,Georgia Hunter,"Hunter, Georgia",,"=""0399563083""","=""9780399563089""",5,4.38,Viking,Hardcover,403,2017,2017,2018/09/09,2017/12/21,,,read,,,,1,,,0,,,,,
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,"Sagan, Carl",Ann Druyan,"=""0345409469""","=""9780345409461""",0,4.27,Ballantine Books,Paperback,459,1997,1996,,2018/09/09,to-read,to-read (#83),to-read,,,,0,,,0,,,,,
1057684,Benetton,Jonathan Mantle,"Mantle, Jonathan",,"=""058234297X""","=""9780582342972""",3,3.40,Addison Wesley Publishing Company,Paperback,,2001,1999,,2018/09/05,,,read,,,,1,,,0,,,,,
47667,Seeing,José Saramago,"Saramago, José",Margaret Jull Costa,"=""""","=""""",4,3.82,Mariner Books,Paperback,307,2007,2004,2018/09/04,2014/08/31,,,read,,,,1,,,0,,,,,
28859,The Gospel According to Jesus Christ,José Saramago,"Saramago, José",Giovanni Pontiero,"=""186046095X""","=""9781860460951""",0,4.30,Harvill Press,Paperback,341,1999,1991,,2018/09/04,to-read,to-read (#82),to-read,,,,0,,,0,,,,,
7086348,Caín,José Saramago,"Saramago, José",,"=""6071103169""","=""9786071103161""",4,3.94,Alfaguara,Paperback,189,2010,2009,2018/09/05,2018/09/04,,,read,,,,1,,,0,,,,,
28254289,Das Paket,Sebastian Fitzek,"Fitzek, Sebastian",,"=""3426199203""","=""9783426199206""",0,3.93,Droemer HC,Hardcover,362,2016,2016,,2018/08/16,to-read,to-read (#81),to-read,,,,0,,,0,,,,,
12749,Swann's Way,Marcel Proust,"Proust, Marcel","Lydia Davis, Анатоль Перепадя","=""0142437964""","=""9780142437964""",0,4.11,Penguin Classics,Paperback,444,2004,1913,,2018/07/23,to-read,to-read (#80),to-read,,,,0,,,0,,,,,
